,lvl12,etime,pressure,gph,temp,rh,dpdp,wdir,station-code,year,month,day,hour,reltime,npv,lattitude,longitude,wspd
14946,10,0.0,77500.0,1301.2272680061396,0.0,0.0,0.0,155.80053894357826,INM00042103,2003.0,10.0,26.0,0.0,9999.0,2.0,303833.0,767667.0,20.0
14947,10,0.0,77500.0,1301.2272680061396,0.0,0.0,0.0,177.5,INM00042103,2003.0,10.0,27.0,0.0,9999.0,2.0,303833.0,767667.0,35.0
14948,10,0.0,68333.33333333333,1301.2272680061396,0.0,0.0,0.0,330.0,INM00042103,2003.0,10.0,27.0,11.0,9999.0,3.0,303833.0,767667.0,40.0
14949,10,0.0,61250.0,1301.2272680061396,0.0,0.0,0.0,266.25,INM00042103,2003.0,10.0,28.0,11.0,9999.0,4.0,303833.0,767667.0,57.5
14950,10,0.0,77500.0,1301.2272680061396,0.0,0.0,0.0,245.0,INM00042103,2003.0,10.0,29.0,0.0,9999.0,2.0,303833.0,767667.0,15.0
14951,10,0.0,68333.33333333333,1301.2272680061396,0.0,0.0,0.0,260.53369262905215,INM00042103,2003.0,10.0,29.0,11.0,9999.0,3.0,303833.0,767667.0,56.16997303358684
14952,10,0.0,68333.33333333333,1301.2272680061396,0.0,0.0,0.0,311.6666666666667,INM00042103,2003.0,10.0,30.0,11.0,9999.0,3.0,303833.0,767667.0,43.333333333333336
14953,10,0.0,77500.0,1301.2272680061396,0.0,0.0,0.0,230.0,INM00042103,2003.0,11.0,2.0,0.0,9999.0,2.0,303833.0,767667.0,40.0
14954,10,0.0,68333.33333333333,1301.2272680061396,0.0,0.0,0.0,321.6666666666667,INM00042103,2003.0,11.0,2.0,11.0,9999.0,3.0,303833.0,767667.0,53.333333333333336
14955,10,0.0,68333.33333333333,1301.2272680061396,0.0,0.0,0.0,316.6666666666667,INM00042103,2003.0,11.0,3.0,11.0,9999.0,3.0,303833.0,767667.0,70.0
14956,10,0.0,68333.33333333333,1301.2272680061396,0.0,0.0,0.0,306.6666666666667,INM00042103,2003.0,11.0,4.0,11.0,9999.0,3.0,303833.0,767667.0,86.66666666666667
14957,10,0.0,68333.33333333333,1301.2272680061396,0.0,0.0,0.0,288.8670259623855,INM00042103,2003.0,11.0,5.0,11.0,9999.0,3.0,303833.0,767667.0,80.0
14958,10,0.0,68333.33333333333,1301.2272680061396,0.0,0.0,0.0,310.0,INM00042103,2003.0,11.0,6.0,11.0,9999.0,3.0,303833.0,767667.0,100.0
14959,10,0.0,77500.0,1301.2272680061396,0.0,0.0,0.0,287.5,INM00042103,2003.0,11.0,7.0,0.0,9999.0,2.0,303833.0,767667.0,45.0
14960,10,0.0,68333.33333333333,1301.2272680061396,0.0,0.0,0.0,270.0,INM00042103,2003.0,11.0,7.0,11.0,9999.0,3.0,303833.0,767667.0,76.66666666666667
14961,10,0.0,77500.0,1301.2272680061396,0.0,0.0,0.0,220.0,INM00042103,2003.0,11.0,8.0,0.0,9999.0,2.0,303833.0,767667.0,60.0
14962,10,0.0,68333.33333333333,1301.2272680061396,0.0,0.0,0.0,276.6666666666667,INM00042103,2003.0,11.0,8.0,11.0,9999.0,3.0,303833.0,767667.0,120.0
14963,10,0.0,77500.0,1301.2272680061396,0.0,0.0,0.0,302.5,INM00042103,2003.0,11.0,9.0,0.0,9999.0,2.0,303833.0,767667.0,35.0
14964,10,0.0,68333.33333333333,1301.2272680061396,0.0,0.0,0.0,296.6666666666667,INM00042103,2003.0,11.0,9.0,11.0,9999.0,3.0,303833.0,767667.0,83.33333333333333
14965,10,0.0,77500.0,1301.2272680061396,0.0,0.0,0.0,202.5,INM00042103,2003.0,11.0,10.0,0.0,9999.0,2.0,303833.0,767667.0,30.0
14966,10,0.0,68333.33333333333,1301.2272680061396,0.0,0.0,0.0,320.0,INM00042103,2003.0,11.0,10.0,11.0,9999.0,3.0,303833.0,767667.0,70.0
14967,10,0.0,68333.33333333333,1301.2272680061396,0.0,0.0,0.0,256.6666666666667,INM00042103,2003.0,11.0,11.0,11.0,9999.0,3.0,303833.0,767667.0,56.666666666666664
14968,10,0.0,77500.0,1301.2272680061396,0.0,0.0,0.0,202.5,INM00042103,2003.0,11.0,12.0,0.0,9999.0,2.0,303833.0,767667.0,55.0
14969,10,0.0,68333.33333333333,1301.2272680061396,0.0,0.0,0.0,266.6666666666667,INM00042103,2003.0,11.0,12.0,11.0,9999.0,3.0,303833.0,767667.0,76.66666666666667
14970,10,0.0,68333.33333333333,1301.2272680061396,0.0,0.0,0.0,231.66666666666666,INM00042103,2003.0,11.0,13.0,11.0,9999.0,3.0,303833.0,767667.0,56.666666666666664
14971,10,0.0,77500.0,1301.2272680061396,0.0,0.0,0.0,175.0,INM00042103,2003.0,11.0,14.0,0.0,9999.0,2.0,303833.0,767667.0,35.0
14972,10,0.0,77500.0,1301.2272680061396,0.0,0.0,0.0,165.0,INM00042103,2003.0,11.0,14.0,11.0,9999.0,2.0,303833.0,767667.0,45.0
14973,10,0.0,77500.0,1301.2272680061396,0.0,0.0,0.0,257.5,INM00042103,2003.0,11.0,15.0,11.0,9999.0,2.0,303833.0,767667.0,25.0
14974,10,0.0,77500.0,1301.2272680061396,0.0,0.0,0.0,137.5,INM00042103,2003.0,11.0,16.0,0.0,9999.0,2.0,303833.0,767667.0,25.0
14975,10,0.0,77500.0,1301.2272680061396,0.0,0.0,0.0,257.5,INM00042103,2003.0,11.0,16.0,11.0,9999.0,2.0,303833.0,767667.0,75.0
14976,10,0.0,77500.0,1301.2272680061396,0.0,0.0,0.0,202.5,INM00042103,2003.0,11.0,17.0,11.0,9999.0,2.0,303833.0,767667.0,55.0
14977,10,0.0,77500.0,1301.2272680061396,0.0,0.0,0.0,222.5,INM00042103,2003.0,11.0,18.0,0.0,9999.0,2.0,303833.0,767667.0,40.0
14978,10,0.0,77500.0,1301.2272680061396,0.0,0.0,0.0,172.5,INM00042103,2003.0,11.0,18.0,11.0,9999.0,2.0,303833.0,767667.0,40.0
14979,10,0.0,77500.0,1301.2272680061396,0.0,0.0,0.0,187.5,INM00042103,2003.0,11.0,19.0,0.0,9999.0,2.0,303833.0,767667.0,30.0
14980,10,0.0,68333.33333333333,1301.2272680061396,0.0,0.0,0.0,218.33333333333334,INM00042103,2003.0,11.0,19.0,11.0,9999.0,3.0,303833.0,767667.0,96.66666666666667
14981,10,0.0,77500.0,1301.2272680061396,0.0,0.0,0.0,207.5,INM00042103,2003.0,11.0,20.0,0.0,9999.0,2.0,303833.0,767667.0,40.0
14982,10,0.0,68333.33333333333,1301.2272680061396,0.0,0.0,0.0,326.6666666666667,INM00042103,2003.0,11.0,20.0,11.0,9999.0,3.0,303833.0,767667.0,100.0
14983,10,0.0,77500.0,1301.2272680061396,0.0,0.0,0.0,315.0,INM00042103,2003.0,11.0,21.0,0.0,9999.0,2.0,303833.0,767667.0,55.0
14984,10,0.0,77500.0,1301.2272680061396,0.0,0.0,0.0,277.5,INM00042103,2003.0,11.0,22.0,0.0,9999.0,2.0,303833.0,767667.0,30.0
14985,10,0.0,68333.33333333333,1301.2272680061396,0.0,0.0,0.0,311.6666666666667,INM00042103,2003.0,11.0,22.0,11.0,9999.0,3.0,303833.0,767667.0,66.66666666666667
14986,10,0.0,77500.0,1301.2272680061396,0.0,0.0,0.0,307.5,INM00042103,2003.0,11.0,23.0,0.0,9999.0,2.0,303833.0,767667.0,25.0
14987,10,0.0,68333.33333333333,1301.2272680061396,0.0,0.0,0.0,263.3333333333333,INM00042103,2003.0,11.0,23.0,11.0,9999.0,3.0,303833.0,767667.0,96.66666666666667
14988,10,0.0,77500.0,1301.2272680061396,0.0,0.0,0.0,255.80053894357826,INM00042103,2003.0,11.0,24.0,0.0,9999.0,2.0,303833.0,767667.0,59.25495955038026
14989,10,0.0,68333.33333333333,1301.2272680061396,0.0,0.0,0.0,305.0,INM00042103,2003.0,11.0,24.0,11.0,9999.0,3.0,303833.0,767667.0,73.33333333333333
14990,10,0.0,77500.0,1301.2272680061396,0.0,0.0,0.0,317.5,INM00042103,2003.0,11.0,25.0,0.0,9999.0,2.0,303833.0,767667.0,35.0
14991,10,0.0,68333.33333333333,1301.2272680061396,0.0,0.0,0.0,316.6666666666667,INM00042103,2003.0,11.0,25.0,11.0,9999.0,3.0,303833.0,767667.0,103.33333333333333
14992,10,0.0,77500.0,1301.2272680061396,0.0,0.0,0.0,317.5,INM00042103,2003.0,11.0,26.0,0.0,9999.0,2.0,303833.0,767667.0,55.0
14993,10,0.0,77500.0,1301.2272680061396,0.0,0.0,0.0,315.0,INM00042103,2003.0,11.0,28.0,0.0,9999.0,2.0,303833.0,767667.0,20.0
14994,10,0.0,77500.0,1301.2272680061396,0.0,0.0,0.0,200.0,INM00042103,2003.0,11.0,29.0,0.0,9999.0,2.0,303833.0,767667.0,30.0
14995,10,0.0,77500.0,1301.2272680061396,0.0,0.0,0.0,322.5,INM00042103,2003.0,11.0,30.0,0.0,9999.0,2.0,303833.0,767667.0,40.0
14996,10,0.0,68333.33333333333,1301.2272680061396,0.0,0.0,0.0,311.6666666666667,INM00042103,2003.0,11.0,30.0,11.0,9999.0,3.0,303833.0,767667.0,86.66666666666667
14997,10,0.0,77500.0,1301.2272680061396,0.0,0.0,0.0,317.5,INM00042103,2003.0,12.0,1.0,0.0,9999.0,2.0,303833.0,767667.0,50.0
14998,10,0.0,68333.33333333333,1301.2272680061396,0.0,0.0,0.0,311.6666666666667,INM00042103,2003.0,12.0,1.0,11.0,9999.0,3.0,303833.0,767667.0,96.66666666666667
14999,10,0.0,77500.0,1301.2272680061396,0.0,0.0,0.0,320.0,INM00042103,2003.0,12.0,2.0,0.0,9999.0,2.0,303833.0,767667.0,70.0
15000,10,0.0,77500.0,1301.2272680061396,0.0,0.0,0.0,330.0,INM00042103,2003.0,12.0,2.0,11.0,9999.0,2.0,303833.0,767667.0,125.0
15001,10,0.0,77500.0,1301.2272680061396,0.0,0.0,0.0,315.0,INM00042103,2003.0,12.0,3.0,0.0,9999.0,2.0,303833.0,767667.0,70.0
15002,10,0.0,77500.0,1301.2272680061396,0.0,0.0,0.0,317.5,INM00042103,2003.0,12.0,3.0,11.0,9999.0,2.0,303833.0,767667.0,45.0
15003,10,0.0,60000.0,1301.2272680061396,0.0,0.0,0.0,302.5,INM00042103,2003.0,12.0,5.0,11.0,9999.0,2.0,303833.0,767667.0,130.0
15004,10,0.0,77500.0,1301.2272680061396,0.0,0.0,0.0,317.5,INM00042103,2003.0,12.0,8.0,0.0,9999.0,2.0,303833.0,767667.0,80.0
15005,10,0.0,77500.0,1301.2272680061396,0.0,0.0,0.0,172.5,INM00042103,2003.0,12.0,10.0,0.0,9999.0,2.0,303833.0,767667.0,55.0
15006,10,0.0,68333.33333333333,1301.2272680061396,0.0,0.0,0.0,200.0,INM00042103,2003.0,12.0,10.0,11.0,9999.0,3.0,303833.0,767667.0,70.0
15007,10,0.0,77500.0,1301.2272680061396,0.0,0.0,0.0,340.0,INM00042103,2003.0,12.0,11.0,0.0,9999.0,2.0,303833.0,767667.0,45.0
15008,10,0.0,68333.33333333333,1301.2272680061396,0.0,0.0,0.0,146.66666666666666,INM00042103,2003.0,12.0,11.0,11.0,9999.0,3.0,303833.0,767667.0,50.0
15009,10,0.0,77500.0,1301.2272680061396,0.0,0.0,0.0,165.0,INM00042103,2003.0,12.0,12.0,11.0,9999.0,2.0,303833.0,767667.0,70.0
15010,10,0.0,60000.0,1301.2272680061396,0.0,0.0,0.0,245.0,INM00042103,2003.0,12.0,13.0,11.0,9999.0,2.0,303833.0,767667.0,150.0
15011,10,0.0,77500.0,1301.2272680061396,0.0,0.0,0.0,187.5,INM00042103,2003.0,12.0,14.0,0.0,9999.0,2.0,303833.0,767667.0,60.0
15012,10,0.0,68333.33333333333,1301.2272680061396,0.0,0.0,0.0,205.0,INM00042103,2003.0,12.0,14.0,11.0,9999.0,3.0,303833.0,767667.0,123.33333333333333
15013,10,0.0,68333.33333333333,1301.2272680061396,0.0,0.0,0.0,186.66666666666666,INM00042103,2003.0,12.0,16.0,11.0,9999.0,3.0,303833.0,767667.0,83.33333333333333
15014,10,0.0,77500.0,1301.2272680061396,0.0,0.0,0.0,137.5,INM00042103,2003.0,12.0,19.0,11.0,9999.0,2.0,303833.0,767667.0,50.0
15015,10,0.0,77500.0,1301.2272680061396,0.0,0.0,0.0,192.5,INM00042103,2003.0,12.0,21.0,11.0,9999.0,2.0,303833.0,767667.0,20.0
15016,10,0.0,77500.0,1301.2272680061396,0.0,0.0,0.0,182.5,INM00042103,2003.0,12.0,23.0,11.0,9999.0,2.0,303833.0,767667.0,50.0
15017,10,0.0,77500.0,1301.2272680061396,0.0,0.0,0.0,90.0,INM00042103,2003.0,12.0,24.0,11.0,9999.0,2.0,303833.0,767667.0,25.0
15018,10,0.0,68333.33333333333,1301.2272680061396,0.0,0.0,0.0,205.0,INM00042103,2003.0,12.0,25.0,11.0,9999.0,3.0,303833.0,767667.0,50.0
15019,10,0.0,77500.0,1301.2272680061396,0.0,0.0,0.0,220.0,INM00042103,2003.0,12.0,27.0,11.0,9999.0,2.0,303833.0,767667.0,35.0
15020,10,0.0,77500.0,1301.2272680061396,0.0,0.0,0.0,340.0,INM00042103,2003.0,12.0,28.0,11.0,9999.0,2.0,303833.0,767667.0,70.0
15021,10,0.0,68333.33333333333,1301.2272680061396,0.0,0.0,0.0,316.6666666666667,INM00042103,2003.0,12.0,29.0,11.0,9999.0,3.0,303833.0,767667.0,106.66666666666667
15022,10,0.0,68333.33333333333,1301.2272680061396,0.0,0.0,0.0,313.3333333333333,INM00042103,2003.0,12.0,30.0,11.0,9999.0,3.0,303833.0,767667.0,140.0
15023,10,0.0,77500.0,1301.2272680061396,0.0,0.0,0.0,237.5,INM00042103,2004.0,1.0,1.0,11.0,9999.0,2.0,303833.0,767667.0,25.0
15024,10,0.0,68333.33333333333,1301.2272680061396,0.0,0.0,0.0,280.0,INM00042103,2004.0,1.0,3.0,11.0,9999.0,3.0,303833.0,767667.0,90.0
15025,10,0.0,77500.0,1301.2272680061396,0.0,0.0,0.0,322.5,INM00042103,2004.0,1.0,4.0,11.0,9999.0,2.0,303833.0,767667.0,45.0
15026,10,0.0,68333.33333333333,1301.2272680061396,0.0,0.0,0.0,115.0,INM00042103,2004.0,1.0,6.0,11.0,9999.0,3.0,303833.0,767667.0,50.0
15027,10,0.0,77500.0,1301.2272680061396,0.0,0.0,0.0,320.0,INM00042103,2004.0,1.0,7.0,0.0,9999.0,2.0,303833.0,767667.0,15.0
15028,10,0.0,77500.0,1301.2272680061396,0.0,0.0,0.0,167.5,INM00042103,2004.0,1.0,8.0,0.0,9999.0,2.0,303833.0,767667.0,40.0
15029,10,0.0,68333.33333333333,1301.2272680061396,0.0,0.0,0.0,325.0,INM00042103,2004.0,1.0,8.0,11.0,9999.0,3.0,303833.0,767667.0,96.66666666666667
15030,10,0.0,68333.33333333333,1301.2272680061396,0.0,0.0,0.0,330.0,INM00042103,2004.0,1.0,9.0,11.0,9999.0,3.0,303833.0,767667.0,123.33333333333333
15031,10,0.0,77500.0,1301.2272680061396,0.0,0.0,0.0,332.5,INM00042103,2004.0,1.0,10.0,11.0,9999.0,2.0,303833.0,767667.0,55.0
15032,10,0.0,68333.33333333333,1301.2272680061396,0.0,0.0,0.0,330.0,INM00042103,2004.0,1.0,11.0,11.0,9999.0,3.0,303833.0,767667.0,113.33333333333333
15033,10,0.0,77500.0,1301.2272680061396,0.0,0.0,0.0,273.30053894357826,INM00042103,2004.0,1.0,12.0,12.0,9999.0,2.0,303833.0,767667.0,80.0
15034,10,0.0,77500.0,1301.2272680061396,0.0,0.0,0.0,307.5,INM00042103,2004.0,1.0,13.0,0.0,9999.0,2.0,303833.0,767667.0,35.0
15035,10,0.0,77500.0,1301.2272680061396,0.0,0.0,0.0,327.5,INM00042103,2004.0,1.0,14.0,11.0,9999.0,2.0,303833.0,767667.0,110.0
15036,10,0.0,77500.0,1301.2272680061396,0.0,0.0,0.0,310.0,INM00042103,2004.0,1.0,16.0,11.0,9999.0,2.0,303833.0,767667.0,45.0
15037,10,0.0,77500.0,1301.2272680061396,0.0,0.0,0.0,177.5,INM00042103,2004.0,1.0,18.0,11.0,9999.0,2.0,303833.0,767667.0,50.0
15038,10,0.0,77500.0,1301.2272680061396,0.0,0.0,0.0,175.0,INM00042103,2004.0,1.0,22.0,11.0,9999.0,2.0,303833.0,767667.0,75.0
15039,10,0.0,68333.33333333333,1301.2272680061396,0.0,0.0,0.0,316.6666666666667,INM00042103,2004.0,1.0,24.0,11.0,9999.0,3.0,303833.0,767667.0,70.0
15040,10,0.0,77500.0,1301.2272680061396,0.0,0.0,0.0,162.5,INM00042103,2004.0,1.0,25.0,11.0,9999.0,2.0,303833.0,767667.0,35.0
15041,10,0.0,77500.0,1301.2272680061396,0.0,0.0,0.0,87.5,INM00042103,2004.0,1.0,26.0,11.0,9999.0,2.0,303833.0,767667.0,15.0
15042,10,0.0,77500.0,1301.2272680061396,0.0,0.0,0.0,312.5,INM00042103,2004.0,1.0,27.0,0.0,9999.0,2.0,303833.0,767667.0,35.0
15043,10,0.0,77500.0,1301.2272680061396,0.0,0.0,0.0,317.5,INM00042103,2004.0,1.0,28.0,0.0,9999.0,2.0,303833.0,767667.0,35.0
15044,10,0.0,77500.0,1301.2272680061396,0.0,0.0,0.0,130.0,INM00042103,2004.0,1.0,28.0,11.0,9999.0,2.0,303833.0,767667.0,25.0
15045,10,0.0,77500.0,1301.2272680061396,0.0,0.0,0.0,167.5,INM00042103,2004.0,1.0,29.0,11.0,9999.0,2.0,303833.0,767667.0,40.0
15046,10,0.0,77500.0,1301.2272680061396,0.0,0.0,0.0,167.5,INM00042103,2004.0,1.0,30.0,0.0,9999.0,2.0,303833.0,767667.0,30.0
15047,10,0.0,68333.33333333333,1301.2272680061396,0.0,0.0,0.0,261.6666666666667,INM00042103,2004.0,2.0,1.0,11.0,9999.0,3.0,303833.0,767667.0,76.66666666666667
15048,10,0.0,77500.0,1301.2272680061396,0.0,0.0,0.0,157.5,INM00042103,2004.0,2.0,2.0,0.0,9999.0,2.0,303833.0,767667.0,25.0
15049,10,0.0,68333.33333333333,1301.2272680061396,0.0,0.0,0.0,326.6666666666667,INM00042103,2004.0,2.0,2.0,11.0,9999.0,3.0,303833.0,767667.0,83.33333333333333
15050,10,0.0,77500.0,1301.2272680061396,0.0,0.0,0.0,322.5,INM00042103,2004.0,2.0,3.0,0.0,9999.0,2.0,303833.0,767667.0,70.0
15051,10,0.0,68333.33333333333,1301.2272680061396,0.0,0.0,0.0,315.0,INM00042103,2004.0,2.0,3.0,11.0,9999.0,3.0,303833.0,767667.0,126.66666666666667
15052,10,0.0,60000.0,1301.2272680061396,0.0,0.0,0.0,297.5,INM00042103,2004.0,2.0,4.0,11.0,9999.0,2.0,303833.0,767667.0,160.0
15053,10,0.0,77500.0,1301.2272680061396,0.0,0.0,0.0,145.0,INM00042103,2004.0,2.0,5.0,0.0,9999.0,2.0,303833.0,767667.0,30.0
15054,10,0.0,77500.0,1301.2272680061396,0.0,0.0,0.0,327.5,INM00042103,2004.0,2.0,5.0,11.0,9999.0,2.0,303833.0,767667.0,20.0
15055,10,0.0,77500.0,1301.2272680061396,0.0,0.0,0.0,332.5,INM00042103,2004.0,2.0,6.0,0.0,9999.0,2.0,303833.0,767667.0,55.0
15056,10,0.0,77500.0,1301.2272680061396,0.0,0.0,0.0,327.5,INM00042103,2004.0,2.0,6.0,11.0,9999.0,2.0,303833.0,767667.0,115.0
15057,10,0.0,68333.33333333333,1301.2272680061396,0.0,0.0,0.0,206.66666666666666,INM00042103,2004.0,2.0,8.0,11.0,9999.0,3.0,303833.0,767667.0,93.33333333333333
15058,10,0.0,77500.0,1301.2272680061396,0.0,0.0,0.0,132.5,INM00042103,2004.0,2.0,9.0,0.0,9999.0,2.0,303833.0,767667.0,45.0
15059,10,0.0,77500.0,1301.2272680061396,0.0,0.0,0.0,197.5,INM00042103,2004.0,2.0,10.0,0.0,9999.0,2.0,303833.0,767667.0,40.0
15060,10,0.0,77500.0,1301.2272680061396,0.0,0.0,0.0,150.0,INM00042103,2004.0,2.0,10.0,11.0,9999.0,2.0,303833.0,767667.0,45.0
15061,10,0.0,68333.33333333333,1301.2272680061396,0.0,0.0,0.0,260.0,INM00042103,2004.0,2.0,11.0,11.0,9999.0,3.0,303833.0,767667.0,56.666666666666664
15062,10,0.0,60000.0,1301.2272680061396,0.0,0.0,0.0,255.80053894357826,INM00042103,2004.0,2.0,12.0,11.0,9999.0,2.0,303833.0,767667.0,25.0
15063,10,0.0,68333.33333333333,1301.2272680061396,0.0,0.0,0.0,185.0,INM00042103,2004.0,2.0,13.0,11.0,9999.0,3.0,303833.0,767667.0,76.66666666666667
15064,10,0.0,77500.0,1301.2272680061396,0.0,0.0,0.0,312.5,INM00042103,2004.0,2.0,14.0,0.0,9999.0,2.0,303833.0,767667.0,20.0
15065,10,0.0,77500.0,1301.2272680061396,0.0,0.0,0.0,337.5,INM00042103,2004.0,2.0,15.0,11.0,9999.0,2.0,303833.0,767667.0,85.0
15066,10,0.0,68333.33333333333,1301.2272680061396,0.0,0.0,0.0,320.0,INM00042103,2004.0,2.0,16.0,11.0,9999.0,3.0,303833.0,767667.0,103.33333333333333
15067,10,0.0,77500.0,1301.2272680061396,0.0,0.0,0.0,302.5,INM00042103,2004.0,2.0,17.0,0.0,9999.0,2.0,303833.0,767667.0,65.0
15068,10,0.0,68333.33333333333,1301.2272680061396,0.0,0.0,0.0,233.33333333333334,INM00042103,2004.0,2.0,17.0,11.0,9999.0,3.0,303833.0,767667.0,66.66666666666667
15069,10,0.0,68333.33333333333,1301.2272680061396,0.0,0.0,0.0,268.3333333333333,INM00042103,2004.0,2.0,18.0,11.0,9999.0,3.0,303833.0,767667.0,103.33333333333333
15070,10,0.0,77500.0,1301.2272680061396,0.0,0.0,0.0,255.0,INM00042103,2004.0,2.0,19.0,0.0,9999.0,2.0,303833.0,767667.0,35.0
15071,10,0.0,77500.0,1301.2272680061396,0.0,0.0,0.0,310.0,INM00042103,2004.0,2.0,19.0,11.0,9999.0,2.0,303833.0,767667.0,60.0
15072,10,0.0,77500.0,1301.2272680061396,0.0,0.0,0.0,307.5,INM00042103,2004.0,2.0,20.0,0.0,9999.0,2.0,303833.0,767667.0,60.0
15073,10,0.0,60000.0,1301.2272680061396,0.0,0.0,0.0,305.0,INM00042103,2004.0,2.0,21.0,11.0,9999.0,2.0,303833.0,767667.0,160.0
15074,10,0.0,68333.33333333333,1301.2272680061396,0.0,0.0,0.0,308.3333333333333,INM00042103,2004.0,2.0,23.0,11.0,9999.0,3.0,303833.0,767667.0,136.66666666666666
15075,10,0.0,60000.0,1301.2272680061396,0.0,0.0,0.0,312.5,INM00042103,2004.0,2.0,24.0,11.0,9999.0,2.0,303833.0,767667.0,115.0
15076,10,0.0,60000.0,1301.2272680061396,0.0,0.0,0.0,302.5,INM00042103,2004.0,2.0,25.0,11.0,9999.0,2.0,303833.0,767667.0,115.0
15077,10,0.0,77500.0,1301.2272680061396,0.0,0.0,0.0,315.0,INM00042103,2004.0,2.0,26.0,0.0,9999.0,2.0,303833.0,767667.0,105.0
15078,10,0.0,60000.0,1301.2272680061396,0.0,0.0,0.0,282.5,INM00042103,2004.0,2.0,26.0,11.0,9999.0,2.0,303833.0,767667.0,125.0
15079,10,0.0,77500.0,1301.2272680061396,0.0,0.0,0.0,222.5,INM00042103,2004.0,2.0,27.0,0.0,9999.0,2.0,303833.0,767667.0,30.0
15080,10,0.0,68333.33333333333,1301.2272680061396,0.0,0.0,0.0,235.0,INM00042103,2004.0,2.0,27.0,11.0,9999.0,3.0,303833.0,767667.0,93.33333333333333
15081,10,0.0,77500.0,1301.2272680061396,0.0,0.0,0.0,200.0,INM00042103,2004.0,2.0,28.0,0.0,9999.0,2.0,303833.0,767667.0,30.0
15082,10,0.0,68333.33333333333,1301.2272680061396,0.0,0.0,0.0,255.0,INM00042103,2004.0,2.0,28.0,11.0,9999.0,3.0,303833.0,767667.0,76.66666666666667
15083,10,0.0,68333.33333333333,1301.2272680061396,0.0,0.0,0.0,311.6666666666667,INM00042103,2004.0,3.0,3.0,11.0,9999.0,3.0,303833.0,767667.0,76.66666666666667
15084,10,0.0,60000.0,1301.2272680061396,0.0,0.0,0.0,295.0,INM00042103,2004.0,3.0,4.0,11.0,9999.0,2.0,303833.0,767667.0,70.0
15085,10,0.0,60000.0,1301.2272680061396,0.0,0.0,0.0,180.0,INM00042103,2004.0,3.0,6.0,11.0,9999.0,2.0,303833.0,767667.0,105.0
15086,10,0.0,77500.0,1301.2272680061396,0.0,0.0,0.0,45.0,INM00042103,2004.0,3.0,7.0,0.0,9999.0,2.0,303833.0,767667.0,55.0
15087,10,0.0,60000.0,1301.2272680061396,0.0,0.0,0.0,170.0,INM00042103,2004.0,3.0,7.0,11.0,9999.0,2.0,303833.0,767667.0,70.0
15088,10,0.0,77500.0,1301.2272680061396,0.0,0.0,0.0,217.5,INM00042103,2004.0,3.0,8.0,0.0,9999.0,2.0,303833.0,767667.0,60.0
15089,10,0.0,60000.0,1301.2272680061396,0.0,0.0,0.0,182.5,INM00042103,2004.0,3.0,9.0,11.0,9999.0,2.0,303833.0,767667.0,90.0
15090,10,0.0,77500.0,1301.2272680061396,0.0,0.0,0.0,80.0,INM00042103,2004.0,3.0,10.0,0.0,9999.0,2.0,303833.0,767667.0,40.0
15091,10,0.0,68333.33333333333,1301.2272680061396,0.0,0.0,0.0,271.6666666666667,INM00042103,2004.0,3.0,10.0,11.0,9999.0,3.0,303833.0,767667.0,56.666666666666664
15092,10,0.0,77500.0,1301.2272680061396,0.0,0.0,0.0,180.0,INM00042103,2004.0,3.0,11.0,0.0,9999.0,2.0,303833.0,767667.0,20.0
15093,10,0.0,68333.33333333333,1301.2272680061396,0.0,0.0,0.0,308.3333333333333,INM00042103,2004.0,3.0,11.0,11.0,9999.0,3.0,303833.0,767667.0,63.333333333333336
15094,10,0.0,77500.0,1301.2272680061396,0.0,0.0,0.0,300.0,INM00042103,2004.0,3.0,12.0,0.0,9999.0,2.0,303833.0,767667.0,60.0
15095,10,0.0,67500.0,1301.2272680061396,0.0,0.0,0.0,330.0,INM00042103,2004.0,3.0,12.0,11.0,9999.0,2.0,303833.0,767667.0,80.0
15096,10,0.0,60000.0,1301.2272680061396,0.0,0.0,0.0,282.5,INM00042103,2004.0,3.0,13.0,11.0,9999.0,2.0,303833.0,767667.0,90.0
15097,10,0.0,68333.33333333333,1301.2272680061396,0.0,0.0,0.0,311.6666666666667,INM00042103,2004.0,3.0,14.0,11.0,9999.0,3.0,303833.0,767667.0,73.33333333333333
15098,10,0.0,68333.33333333333,1301.2272680061396,0.0,0.0,0.0,318.3333333333333,INM00042103,2004.0,3.0,15.0,11.0,9999.0,3.0,303833.0,767667.0,113.33333333333333
15099,10,0.0,77500.0,1301.2272680061396,0.0,0.0,0.0,330.0,INM00042103,2004.0,3.0,16.0,11.0,9999.0,2.0,303833.0,767667.0,150.0
15100,10,0.0,60000.0,1301.2272680061396,0.0,0.0,0.0,280.0,INM00042103,2004.0,3.0,17.0,11.0,9999.0,2.0,303833.0,767667.0,95.0
15101,10,0.0,77500.0,1301.2272680061396,0.0,0.0,0.0,325.0,INM00042103,2004.0,3.0,19.0,11.0,9999.0,2.0,303833.0,767667.0,145.0
15102,10,0.0,77500.0,1301.2272680061396,0.0,0.0,0.0,230.0,INM00042103,2004.0,3.0,22.0,0.0,9999.0,2.0,303833.0,767667.0,55.0
15103,10,0.0,77500.0,1301.2272680061396,0.0,0.0,0.0,285.0,INM00042103,2004.0,3.0,23.0,0.0,9999.0,2.0,303833.0,767667.0,70.0
